city;moscow_time;visits;uniqs;new_uniqs
Москва;28.01.2015 10:53;27;27;6
Москва;28.01.2015 10:54;24;24;8
Москва;28.01.2015 10:55;30;30;11
Москва;28.01.2015 10:56;23;23;11
Москва;28.01.2015 10:57;30;30;13
Москва;28.01.2015 10:58;27;27;10
Москва;28.01.2015 10:59;23;23;8
Москва;28.01.2015 11:00;27;27;10
Москва;28.01.2015 11:01;15;15;6
Москва;28.01.2015 11:02;32;32;12
Москва;28.01.2015 11:03;20;20;2
Москва;28.01.2015 11:04;34;34;14
Москва;28.01.2015 11:05;30;30;16
Москва;28.01.2015 11:06;13;13;6
Москва;28.01.2015 11:07;27;27;14
Москва;28.01.2015 11:08;27;27;11
Москва;28.01.2015 11:09;24;24;9
Москва;28.01.2015 11:10;27;27;11
Москва;28.01.2015 11:11;26;26;10
Москва;28.01.2015 11:12;23;23;11
Москва;28.01.2015 11:13;21;21;9
Москва;28.01.2015 11:14;23;23;10
Москва;28.01.2015 11:15;24;24;9
Москва;28.01.2015 11:16;26;26;11
Москва;28.01.2015 11:17;23;23;11
Москва;28.01.2015 11:18;27;27;12
Москва;28.01.2015 11:19;29;29;9
Москва;28.01.2015 11:20;20;20;10
Москва;28.01.2015 11:21;27;27;13
Москва;28.01.2015 11:22;21;21;7
Москва;28.01.2015 11:23;24;24;9
Москва;28.01.2015 11:24;17;17;5
Москва;28.01.2015 11:25;32;32;6
Москва;28.01.2015 11:26;15;15;7
Москва;28.01.2015 11:27;24;24;7
Москва;28.01.2015 11:28;24;24;9
Москва;28.01.2015 11:29;38;38;11
Москва;28.01.2015 11:30;18;18;7
Москва;28.01.2015 11:31;17;17;5
Москва;28.01.2015 11:32;23;23;10
Москва;28.01.2015 11:33;18;18;7
Москва;28.01.2015 11:34;23;23;7
Москва;28.01.2015 11:35;27;27;11
Москва;28.01.2015 11:36;13;13;7
Москва;28.01.2015 11:37;29;29;11
Москва;28.01.2015 11:38;29;29;7
Москва;28.01.2015 11:39;26;26;5
Москва;28.01.2015 11:40;27;27;11
Москва;28.01.2015 11:41;26;26;10
Москва;28.01.2015 11:42;30;30;13
Москва;28.01.2015 11:43;23;23;8
Москва;28.01.2015 11:44;17;17;5
Москва;28.01.2015 11:45;32;32;4
Москва;28.01.2015 11:46;18;18;6
Москва;28.01.2015 11:47;18;18;7
Москва;28.01.2015 11:48;20;20;4
Москва;28.01.2015 11:49;21;21;9
Москва;28.01.2015 11:50;20;20;8
Москва;28.01.2015 11:51;26;26;11
Москва;28.01.2015 11:52;24;24;10
Москва;28.01.2015 11:53;17;17;6
Москва;28.01.2015 11:54;18;18;10
Москва;28.01.2015 11:55;27;27;10
Москва;28.01.2015 11:56;34;34;12
Москва;28.01.2015 11:57;13;13;5
Москва;28.01.2015 11:58;26;26;10
Москва;28.01.2015 11:59;24;24;6
Москва;28.01.2015 12:00;18;18;9
Москва;28.01.2015 12:01;21;21;4
Москва;28.01.2015 12:02;15;15;6
Москва;28.01.2015 12:03;20;20;9
Москва;28.01.2015 12:04;32;32;12
Москва;28.01.2015 12:05;29;29;14
Москва;28.01.2015 12:06;26;26;7
Москва;28.01.2015 12:07;32;32;13
Москва;28.01.2015 12:08;18;18;7
Москва;28.01.2015 12:09;18;18;5
Москва;28.01.2015 12:10;37;37;11
Москва;28.01.2015 12:11;30;30;9
Москва;28.01.2015 12:12;30;30;9
Москва;28.01.2015 12:13;23;23;13
Москва;28.01.2015 12:14;30;30;11
Москва;28.01.2015 12:15;18;18;6
Москва;28.01.2015 12:16;15;15;5
Москва;28.01.2015 12:17;38;38;13
Москва;28.01.2015 12:18;26;26;8
Москва;28.01.2015 12:19;24;24;8
Москва;28.01.2015 12:20;30;30;12
Москва;28.01.2015 12:21;21;21;10
Москва;28.01.2015 12:22;21;21;9
Москва;28.01.2015 12:23;27;27;11
Москва;28.01.2015 12:24;23;23;9
Москва;28.01.2015 12:25;23;23;9
Москва;28.01.2015 12:26;13;13;8
Москва;28.01.2015 12:27;21;21;7
Москва;28.01.2015 12:28;23;23;8
Москва;28.01.2015 12:29;12;12;4
Москва;28.01.2015 12:30;30;30;10
Москва;28.01.2015 12:31;20;20;7
Москва;28.01.2015 12:32;18;18;5
Москва;28.01.2015 12:33;17;17;7
Москва;28.01.2015 12:34;24;24;9
Москва;28.01.2015 12:35;29;29;11
Москва;28.01.2015 12:36;24;24;10
Москва;28.01.2015 12:37;24;24;14
Москва;28.01.2015 12:38;29;29;10
Москва;28.01.2015 12:39;13;13;4
Москва;28.01.2015 12:40;24;24;8
Москва;28.01.2015 12:41;27;27;13
Москва;28.01.2015 12:42;21;21;9
Москва;28.01.2015 12:43;27;27;11
Москва;28.01.2015 12:44;26;26;10
Москва;28.01.2015 12:45;29;29;10
Москва;28.01.2015 12:46;29;29;3
Москва;28.01.2015 12:47;24;24;9
Москва;28.01.2015 12:48;29;29;11
Москва;28.01.2015 12:49;17;17;6
Москва;28.01.2015 12:50;20;20;9
Москва;28.01.2015 12:51;35;35;14
Москва;28.01.2015 12:52;26;26;9
Москва;28.01.2015 12:53;27;27;13
Москва;28.01.2015 12:54;32;32;12
Москва;28.01.2015 12:55;30;30;12
Москва;28.01.2015 12:56;30;30;12
Москва;28.01.2015 12:57;24;24;7
Москва;28.01.2015 12:58;32;32;13
Москва;28.01.2015 12:59;15;15;9
Москва;28.01.2015 13:00;27;27;13
Москва;28.01.2015 13:01;20;20;9
Москва;28.01.2015 13:02;23;23;8
Москва;28.01.2015 13:03;21;21;9
Москва;28.01.2015 13:04;20;20;7
Москва;28.01.2015 13:05;29;29;9
Москва;28.01.2015 13:06;21;21;7
Москва;28.01.2015 13:07;21;21;9
Москва;28.01.2015 13:08;18;18;4
Москва;28.01.2015 13:09;34;34;9
Москва;28.01.2015 13:10;18;18;10
Москва;28.01.2015 13:11;18;18;8
Москва;28.01.2015 13:12;23;23;7
Москва;28.01.2015 13:13;29;29;12
Москва;28.01.2015 13:14;21;21;6
Москва;28.01.2015 13:15;23;23;10
Москва;28.01.2015 13:16;24;24;11
Москва;28.01.2015 13:17;34;34;10
Москва;28.01.2015 13:18;21;21;9
Москва;28.01.2015 13:19;21;21;6
Москва;28.01.2015 13:20;24;24;7
Москва;28.01.2015 13:21;20;20;8
Москва;28.01.2015 13:22;27;27;9
Москва;28.01.2015 13:23;13;13;5
Москва;28.01.2015 13:24;35;35;19
Москва;28.01.2015 13:25;17;17;8
Москва;28.01.2015 13:26;35;35;18
Москва;28.01.2015 13:27;24;24;8
Москва;28.01.2015 13:28;21;21;6
Москва;28.01.2015 13:29;34;34;16
Москва;28.01.2015 13:30;24;24;11
Москва;28.01.2015 13:31;32;32;15
Москва;28.01.2015 13:32;13;13;6
Москва;28.01.2015 13:33;18;18;7
Москва;28.01.2015 13:34;29;29;10
Москва;28.01.2015 13:35;23;23;6
Москва;28.01.2015 13:36;17;17;7
Москва;28.01.2015 13:37;21;21;9
Москва;28.01.2015 13:38;24;24;11
Москва;28.01.2015 13:39;21;21;7
Москва;28.01.2015 13:40;29;29;13
Москва;28.01.2015 13:41;23;23;11
Москва;28.01.2015 13:42;17;17;6
Москва;28.01.2015 13:43;26;26;7
Москва;28.01.2015 13:44;23;23;8
Москва;28.01.2015 13:45;43;43;18
Москва;28.01.2015 13:46;21;21;9
Москва;28.01.2015 13:47;34;34;12
Москва;28.01.2015 13:48;21;21;6
Москва;28.01.2015 13:49;27;27;6
Москва;28.01.2015 13:50;29;29;10
Москва;28.01.2015 13:51;20;20;9
Москва;28.01.2015 13:52;35;35;13
Москва;28.01.2015 13:53;23;23;10
Москва;28.01.2015 13:54;18;18;7
Москва;28.01.2015 13:55;24;24;9
Москва;28.01.2015 13:56;30;30;12
Москва;28.01.2015 13:57;23;23;6
Москва;28.01.2015 13:58;37;37;18
Москва;28.01.2015 13:59;29;29;13
Москва;28.01.2015 14:00;29;29;14
Москва;28.01.2015 14:01;35;35;12
Москва;28.01.2015 14:02;29;29;11
Москва;28.01.2015 14:03;26;26;8
Москва;28.01.2015 14:04;21;21;9
Москва;28.01.2015 14:05;34;34;14
Москва;28.01.2015 14:06;27;27;12
Москва;28.01.2015 14:07;26;26;9
Москва;28.01.2015 14:08;23;23;8
Москва;28.01.2015 14:09;21;21;9
Москва;28.01.2015 14:10;18;18;11
Москва;28.01.2015 14:11;30;30;10
Москва;28.01.2015 14:12;32;32;13
Москва;28.01.2015 14:13;24;24;9
Москва;28.01.2015 14:14;13;13;6
Москва;28.01.2015 14:15;26;26;9
Москва;28.01.2015 14:16;27;27;9
Москва;28.01.2015 14:17;23;23;10
Москва;28.01.2015 14:18;38;38;14
Москва;28.01.2015 14:19;20;20;9
Москва;28.01.2015 14:20;26;26;10
Москва;28.01.2015 14:21;27;27;8
Москва;28.01.2015 14:22;24;24;9
Москва;28.01.2015 14:23;23;23;10
Москва;28.01.2015 14:24;18;18;5
Москва;28.01.2015 14:25;24;24;10
Москва;28.01.2015 14:26;20;20;8
Москва;28.01.2015 14:27;29;29;8
Москва;28.01.2015 14:28;24;24;9
Москва;28.01.2015 14:29;26;26;9
Москва;28.01.2015 14:30;18;18;5
Москва;28.01.2015 14:31;18;18;5
Москва;28.01.2015 14:32;18;18;5
Москва;28.01.2015 14:33;18;18;3
Москва;28.01.2015 14:34;27;27;8
Москва;28.01.2015 14:35;20;20;7
Москва;28.01.2015 14:36;27;27;12
Москва;28.01.2015 14:37;32;32;13
Москва;28.01.2015 14:38;21;21;9
Москва;28.01.2015 14:39;15;15;8
Москва;28.01.2015 14:40;27;27;14
Москва;28.01.2015 14:41;18;18;5
Москва;28.01.2015 14:42;32;32;11
Москва;28.01.2015 14:43;21;21;6
Москва;28.01.2015 14:44;20;20;9
Москва;28.01.2015 14:45;32;32;15
Москва;28.01.2015 14:46;23;23;9
Москва;28.01.2015 14:47;27;27;10
Москва;28.01.2015 14:48;10;10;4
Москва;28.01.2015 14:49;26;26;10
Москва;28.01.2015 14:50;32;32;14
Москва;28.01.2015 14:51;27;27;13
Москва;28.01.2015 14:52;23;23;11
Москва;28.01.2015 14:53;27;27;10
Москва;28.01.2015 14:54;13;13;5
Москва;28.01.2015 14:55;9;9;3
Москва;28.01.2015 14:56;26;26;9
Москва;28.01.2015 14:57;34;34;15
Москва;28.01.2015 14:58;20;20;7
Москва;28.01.2015 14:59;29;29;12
Москва;28.01.2015 15:00;15;15;3
Москва;28.01.2015 15:01;26;26;8
Москва;28.01.2015 15:02;26;26;9
Москва;28.01.2015 15:03;26;26;9
Москва;28.01.2015 15:04;27;27;8
Москва;28.01.2015 15:05;21;21;9
Москва;28.01.2015 15:06;30;30;12
Москва;28.01.2015 15:07;23;23;7
Москва;28.01.2015 15:08;15;15;5
Москва;28.01.2015 15:09;23;23;11
Москва;28.01.2015 15:10;27;27;9
Москва;28.01.2015 15:11;15;15;7
Москва;28.01.2015 15:12;20;20;9
Москва;28.01.2015 15:13;32;32;10
Москва;28.01.2015 15:14;27;27;14
Москва;28.01.2015 15:15;30;30;11
Москва;28.01.2015 15:16;23;23;7
Москва;28.01.2015 15:17;34;34;14
Москва;28.01.2015 15:18;23;23;10
Москва;28.01.2015 15:19;27;27;11
Москва;28.01.2015 15:20;29;29;14
Москва;28.01.2015 15:21;24;24;9
Москва;28.01.2015 15:22;24;24;11
Москва;28.01.2015 15:23;18;18;8
Москва;28.01.2015 15:24;24;24;5
Москва;28.01.2015 15:25;23;23;5
Москва;28.01.2015 15:26;29;29;7
Москва;28.01.2015 15:27;23;23;9
Москва;28.01.2015 15:28;26;26;11
Москва;28.01.2015 15:29;30;30;12
Москва;28.01.2015 15:30;32;32;13
Москва;28.01.2015 15:31;29;29;12
Москва;28.01.2015 15:32;15;15;5
Москва;28.01.2015 15:33;24;24;8
Москва;28.01.2015 15:34;20;20;7
Москва;28.01.2015 15:35;24;24;13
Москва;28.01.2015 15:36;27;27;11
Москва;28.01.2015 15:37;21;21;8
Москва;28.01.2015 15:38;35;35;12
Москва;28.01.2015 15:39;27;27;12
Москва;28.01.2015 15:40;12;12;4
Москва;28.01.2015 15:41;24;24;8
Москва;28.01.2015 15:42;15;15;5
Москва;28.01.2015 15:43;27;27;12
Москва;28.01.2015 15:44;26;26;11
Москва;28.01.2015 15:45;15;15;8
Москва;28.01.2015 15:46;21;21;11
Москва;28.01.2015 15:47;26;26;6
Москва;28.01.2015 15:48;24;24;11
Москва;28.01.2015 15:49;21;21;11
Москва;28.01.2015 15:50;26;26;9
Москва;28.01.2015 15:51;29;29;9
Москва;28.01.2015 15:52;32;32;9
Москва;28.01.2015 15:53;26;26;12
Москва;28.01.2015 15:54;29;29;11
Москва;28.01.2015 15:55;27;27;8
Москва;28.01.2015 15:56;26;26;11
Москва;28.01.2015 15:57;24;24;7
Москва;28.01.2015 15:58;30;30;14
Москва;28.01.2015 15:59;23;23;10
Москва;28.01.2015 16:00;29;29;10
Москва;28.01.2015 16:01;27;27;6
Москва;28.01.2015 16:02;29;29;16
Москва;28.01.2015 16:03;30;30;10
Москва;28.01.2015 16:04;32;32;10
Москва;28.01.2015 16:05;32;32;12
Москва;28.01.2015 16:06;29;29;10
Москва;28.01.2015 16:07;26;26;10
Москва;28.01.2015 16:08;24;24;8
Москва;28.01.2015 16:09;17;17;5
Москва;28.01.2015 16:10;9;9;4
Москва;28.01.2015 16:11;21;21;7
Москва;28.01.2015 16:12;29;29;12
Москва;28.01.2015 16:13;30;30;13
Москва;28.01.2015 16:14;18;18;8
Москва;28.01.2015 16:15;29;29;7
Москва;28.01.2015 16:16;27;27;9
Москва;28.01.2015 16:17;30;30;11
Москва;28.01.2015 16:18;21;21;7
Москва;28.01.2015 16:19;18;18;8
Москва;28.01.2015 16:20;27;27;13
Москва;28.01.2015 16:21;27;27;10
Москва;28.01.2015 16:22;29;29;14
Москва;28.01.2015 16:23;41;41;22
Москва;28.01.2015 16:24;29;29;13
Москва;28.01.2015 16:25;34;34;12
Москва;28.01.2015 16:26;21;21;8
Москва;28.01.2015 16:27;20;20;5
Москва;28.01.2015 16:28;18;18;7
Москва;28.01.2015 16:29;15;15;5
Москва;28.01.2015 16:30;29;29;11
Москва;28.01.2015 16:31;27;27;9
Москва;28.01.2015 16:32;21;21;8
Москва;28.01.2015 16:33;21;21;10
Москва;28.01.2015 16:34;24;24;9
Москва;28.01.2015 16:35;32;32;10
Москва;28.01.2015 16:36;41;41;13
Москва;28.01.2015 16:37;10;10;3
Москва;28.01.2015 16:38;21;21;11
Москва;28.01.2015 16:39;26;26;11
Москва;28.01.2015 16:40;26;26;12
Москва;28.01.2015 16:41;12;12;5
Москва;28.01.2015 16:42;23;23;9
Москва;28.01.2015 16:43;34;34;13
Москва;28.01.2015 16:44;24;24;7
Москва;28.01.2015 16:45;20;20;7
Москва;28.01.2015 16:46;24;24;11
Москва;28.01.2015 16:47;29;29;16
Москва;28.01.2015 16:48;21;21;10
Москва;28.01.2015 16:49;24;24;11
Москва;28.01.2015 16:50;26;26;12
Москва;28.01.2015 16:51;30;30;13
Москва;28.01.2015 16:52;23;23;11
Москва;28.01.2015 16:53;27;27;11
Москва;28.01.2015 16:54;15;15;4
Москва;28.01.2015 16:55;30;30;12
Москва;28.01.2015 16:56;26;26;12
Москва;28.01.2015 16:57;18;18;7
Москва;28.01.2015 16:58;27;27;9
Москва;28.01.2015 16:59;40;40;18
Москва;28.01.2015 17:00;34;34;13
Москва;28.01.2015 17:01;29;29;10
Москва;28.01.2015 17:02;29;29;14
Москва;28.01.2015 17:03;34;34;14
Москва;28.01.2015 17:04;26;26;9
Москва;28.01.2015 17:05;23;23;6
Москва;28.01.2015 17:06;27;27;11
Москва;28.01.2015 17:07;23;23;12
Москва;28.01.2015 17:08;23;23;8
Москва;28.01.2015 17:09;26;26;10
Москва;28.01.2015 17:10;29;29;7
Москва;28.01.2015 17:11;21;21;7
Москва;28.01.2015 17:12;21;21;6
Москва;28.01.2015 17:13;34;34;12
Москва;28.01.2015 17:14;15;15;8
Москва;28.01.2015 17:15;32;32;12
Москва;28.01.2015 17:16;26;26;14
Москва;28.01.2015 17:17;34;34;10
Москва;28.01.2015 17:18;24;24;8
Москва;28.01.2015 17:19;15;15;7
Москва;28.01.2015 17:20;24;24;9
Москва;28.01.2015 17:21;27;27;11
Москва;28.01.2015 17:22;30;30;12
Москва;28.01.2015 17:23;29;29;9
Москва;28.01.2015 17:24;26;26;6
Москва;28.01.2015 17:25;18;18;8
Москва;28.01.2015 17:26;35;35;15
Москва;28.01.2015 17:27;23;23;10
Москва;28.01.2015 17:28;26;26;7
Москва;28.01.2015 17:29;29;29;7
Москва;28.01.2015 17:30;17;17;6
Москва;28.01.2015 17:31;23;23;11
Москва;28.01.2015 17:32;24;24;10
Москва;28.01.2015 17:33;21;21;10
Москва;28.01.2015 17:34;30;30;12
Москва;28.01.2015 17:35;21;21;8
Москва;28.01.2015 17:36;20;20;8
Москва;28.01.2015 17:37;29;29;11
Москва;28.01.2015 17:38;38;38;13
Москва;28.01.2015 17:39;20;20;9
Москва;28.01.2015 17:40;26;26;9
Москва;28.01.2015 17:41;30;30;9
Москва;28.01.2015 17:42;32;32;15
Москва;28.01.2015 17:43;24;24;14
Москва;28.01.2015 17:44;27;27;9
Москва;28.01.2015 17:45;21;21;5
Москва;28.01.2015 17:46;29;29;11
Москва;28.01.2015 17:47;37;37;12
Москва;28.01.2015 17:48;23;23;10
Москва;28.01.2015 17:49;43;43;13
Москва;28.01.2015 17:50;18;18;6
Москва;28.01.2015 17:51;41;41;13
Москва;28.01.2015 17:52;35;35;12
Москва;28.01.2015 17:53;15;15;7
Москва;28.01.2015 17:54;18;18;6
Москва;28.01.2015 17:55;18;18;9
Москва;28.01.2015 17:56;15;15;5
Москва;28.01.2015 17:57;32;32;12
Москва;28.01.2015 17:58;21;21;11
Москва;28.01.2015 17:59;17;17;6
Москва;28.01.2015 18:00;29;29;13
Москва;28.01.2015 18:01;27;27;7
Москва;28.01.2015 18:02;30;30;13
Москва;28.01.2015 18:03;26;26;10
Москва;28.01.2015 18:04;26;26;10
Москва;28.01.2015 18:05;23;23;10
Москва;28.01.2015 18:06;35;35;17
Москва;28.01.2015 18:07;20;20;9
Москва;28.01.2015 18:08;20;20;8
Москва;28.01.2015 18:09;20;20;8
Москва;28.01.2015 18:10;26;26;10
Москва;28.01.2015 18:11;23;23;9
Москва;28.01.2015 18:12;29;29;13
Москва;28.01.2015 18:13;23;23;7
Москва;28.01.2015 18:14;13;13;6
Москва;28.01.2015 18:15;34;34;10
Москва;28.01.2015 18:16;17;17;2
Москва;28.01.2015 18:17;18;18;8
Москва;28.01.2015 18:18;21;21;10
Москва;28.01.2015 18:19;30;30;11
Москва;28.01.2015 18:20;40;40;14
Москва;28.01.2015 18:21;21;21;11
Москва;28.01.2015 18:22;27;27;7
Москва;28.01.2015 18:23;15;15;5
Москва;28.01.2015 18:24;27;27;15
Москва;28.01.2015 18:25;24;24;9
Москва;28.01.2015 18:26;32;32;12
Москва;28.01.2015 18:27;27;27;14
Москва;28.01.2015 18:28;24;24;8
Москва;28.01.2015 18:29;13;13;3
Москва;28.01.2015 18:30;18;18;8
Москва;28.01.2015 18:31;24;24;5
Москва;28.01.2015 18:32;21;21;13
Москва;28.01.2015 18:33;21;21;10
Москва;28.01.2015 18:34;15;15;6
Москва;28.01.2015 18:35;20;20;10
Москва;28.01.2015 18:36;23;23;8
Москва;28.01.2015 18:37;21;21;9
Москва;28.01.2015 18:38;27;27;9
Москва;28.01.2015 18:39;18;18;9
Москва;28.01.2015 18:40;30;30;13
Москва;28.01.2015 18:41;21;21;8
Москва;28.01.2015 18:42;20;20;7
Москва;28.01.2015 18:43;15;15;7
Москва;28.01.2015 18:44;18;18;3
Москва;28.01.2015 18:45;24;24;6
Москва;28.01.2015 18:46;18;18;8
Москва;28.01.2015 18:47;23;23;10
Москва;28.01.2015 18:48;17;17;8
Москва;28.01.2015 18:49;23;23;7
Москва;28.01.2015 18:50;18;18;7
Москва;28.01.2015 18:51;30;30;13
Москва;28.01.2015 18:52;24;24;8
Москва;28.01.2015 18:53;21;21;11
Москва;28.01.2015 18:54;32;32;10
Москва;28.01.2015 18:55;35;35;14
Москва;28.01.2015 18:56;30;30;13
Москва;28.01.2015 18:57;18;18;8
Москва;28.01.2015 18:58;15;15;9
Москва;28.01.2015 18:59;27;27;10
Москва;28.01.2015 19:00;18;18;9
Москва;28.01.2015 19:01;23;23;7
Москва;28.01.2015 19:02;21;21;9
Москва;28.01.2015 19:03;18;18;7
Москва;28.01.2015 19:04;18;18;7
Москва;28.01.2015 19:05;27;27;8
Москва;28.01.2015 19:06;17;17;6
Москва;28.01.2015 19:07;20;20;8
Москва;28.01.2015 19:08;15;15;7
Москва;28.01.2015 19:09;20;20;10
Москва;28.01.2015 19:10;29;29;10
Москва;28.01.2015 19:11;15;15;6
Москва;28.01.2015 19:12;26;26;7
Москва;28.01.2015 19:13;17;17;8
Москва;28.01.2015 19:14;26;26;12
Москва;28.01.2015 19:15;27;27;7
Москва;28.01.2015 19:16;15;15;5
Москва;28.01.2015 19:17;27;27;13
Москва;28.01.2015 19:18;17;17;4
Москва;28.01.2015 19:19;20;20;8
Москва;28.01.2015 19:20;10;10;5
Москва;28.01.2015 19:21;26;26;13
Москва;28.01.2015 19:22;27;27;9
Москва;28.01.2015 19:23;18;18;6
Москва;28.01.2015 19:24;32;32;10
Москва;28.01.2015 19:25;21;21;9
Москва;28.01.2015 19:26;20;20;8
Москва;28.01.2015 19:27;21;21;8
Москва;28.01.2015 19:28;23;23;8
Москва;28.01.2015 19:29;21;21;11
Москва;28.01.2015 19:30;17;17;6
Москва;28.01.2015 19:31;27;27;11
Москва;28.01.2015 19:32;29;29;9
Москва;28.01.2015 19:33;20;20;6
Москва;28.01.2015 19:34;13;13;7
Москва;28.01.2015 19:35;21;21;8
Москва;28.01.2015 19:36;30;30;15
Москва;28.01.2015 19:37;26;26;5
Москва;28.01.2015 19:38;35;35;13
Москва;28.01.2015 19:39;24;24;13
Москва;28.01.2015 19:40;18;18;4
Москва;28.01.2015 19:41;26;26;9
Москва;28.01.2015 19:42;17;17;8
Москва;28.01.2015 19:43;15;15;7
Москва;28.01.2015 19:44;15;15;8
Москва;28.01.2015 19:45;18;18;8
Москва;28.01.2015 19:46;27;27;10
Москва;28.01.2015 19:47;23;23;9
Москва;28.01.2015 19:48;27;27;11
Москва;28.01.2015 19:49;17;17;4
Москва;28.01.2015 19:50;26;26;7
Москва;28.01.2015 19:51;34;34;12
Москва;28.01.2015 19:52;18;18;8
Москва;28.01.2015 19:53;15;15;5
Москва;28.01.2015 19:54;13;13;8
Москва;28.01.2015 19:55;20;20;6
