city;local_date;local_time;tv_company;programm;genre;category;clip;clip_ID;place_in_block;selling;clip_duration;All 22-45 BC Reg. TVR;All 22-45 BC Reg. Stand. TVR;All 22-45 BC OTS;All 4+ Reg. TVR;All 4+ Reg. Stand. TVR;All 4+ OTS
Пермь;27.01.2015;10:06:36;К32;П552;Ж3;КАТ3;Р13;7757;4;Средний;20;0;0;0;0.42;0.28;4
Пермь;27.01.2015;7:09:14;К32;П486;Ж2;КАТ12;Р13;7757;3;Предпоследний;20;0;0;0;0;0;0
Пермь;27.01.2015;18:43:44;К3;П512;Ж2;КАТ2;Р11;7742;3;Средний;20;0;0;0;0.16;0.11;2
Пермь;27.01.2015;0:13:02;К3;П487;Ж3;КАТ3;Р13;7757;5;Средний;20;0;0;0;0.47;0.32;5
Пермь;27.01.2015;0:24:24;К3;П487;Ж3;КАТ3;Р12;7858;5;Средний;10;0;0;0;0.47;0.16;5
Пермь;27.01.2015;7:13:21;К3;П497;Ж3;КАТ17;Р11;7742;3;Предпоследний;20;0;0;0;0;0;0
Пермь;27.01.2015;7:23:30;К3;П497;Ж3;КАТ17;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;27.01.2015;23:48:57;К3;П549;Ж3;КАТ13;Р12;7858;3;Средний;10;0;0;0;0.63;0.21;6
Пермь;27.01.2015;17:52:48;К12;П78;Ж1;КАТ16;Р11;7742;10;Предпоследний;20;0;0;0;1.73;1.15;17
Пермь;27.01.2015;22:45:09;К5;П1398;Ж2;КАТ1;Р11;7742;3;Средний;20;0;0;0;0.53;0.35;5
Пермь;27.01.2015;0:12:24;К5;П1398;Ж2;КАТ1;Р13;7757;1;Первый;20;0;0;0;0.84;0.56;8
Пермь;27.01.2015;23:57:19;К5;П1398;Ж2;КАТ1;Р11;7781;4;Средний;10;0;0;0;0;0;0
Пермь;27.01.2015;8:25:43;К5;П1450;Ж2;КАТ2;Р11;7742;4;Предпоследний;20;0;0;0;0.44;0.28;4
Пермь;27.01.2015;17:44:46;К5;П1450;Ж2;КАТ2;Р12;7858;4;Средний;10;0;0;0;0.7;0.23;7
Пермь;27.01.2015;21:49:07;К5;П1446;Ж2;КАТ2;Р13;7757;1;Первый;20;0.63;0.42;3;2.33;1.55;23
Пермь;27.01.2015;9:43:15;К5;П1446;Ж2;КАТ2;Р12;7858;4;Средний;10;0;0;0;0;0;0
Пермь;27.01.2015;11:25:46;К5;П1446;Ж2;КАТ2;Р12;7858;6;Предпоследний;10;0;0;0;0.3;0.1;3
Пермь;27.01.2015;15:34:09;К7;П1161;Ж8;КАТ10;Р15;7827;3;Средний;10;0;0;0;0;0;0
Пермь;27.01.2015;23:44:47;К7;П1451;Ж8;КАТ18;Р13;7757;1;Первый;20;0;0;0;0;0;0
Пермь;27.01.2015;21:51:04;К7;П1395;Ж8;КАТ10;Р11;7742;3;Средний;20;0;0;0;0.43;0.29;4
Пермь;27.01.2015;0:29:34;К7;П1395;Ж8;КАТ10;Р13;7757;1;Первый;20;0;0;0;0;0;0
Пермь;27.01.2015;15:54:39;К25;П396;Ж2;КАТ2;Р16;9581;5;Средний;10;0;0;0;0;0;0
Пермь;27.01.2015;16:21:33;К29;П417;Ж2;КАТ2;Р16;9581;1;Первый;10;1.51;0.5;6;2.27;0.76;22
Пермь;27.01.2015;0:51:12;К3;П1445;Ж2;КАТ2;Р16;9581;2;Второй;10;0;0;0;0.47;0.16;5
Пермь;27.01.2015;7:39:50;К5;П1450;Ж2;КАТ2;Р16;9581;3;Средний;10;0;0;0;0;0;0
Пермь;27.01.2015;8:53:28;К5;П1450;Ж2;КАТ2;Р16;9581;4;Предпоследний;10;0;0;0;0.22;0.07;2
Пермь;27.01.2015;17:30:53;К5;П1450;Ж2;КАТ2;Р16;9581;5;Предпоследний;10;0;0;0;0.41;0.12;4
Пермь;27.01.2015;19:31:36;К5;П724;Ж7;КАТ23;Р16;9581;5;Предпоследний;10;0;0;0;0;0;0
Пермь;27.01.2015;17:19:03;К7;П1452;Ж2;КАТ7;Р16;9581;3;Средний;10;0;0;0;0;0;0
Москва;28.01.2015;17:52:25;К19;П78;Ж1;КАТ16;Р2;145;10;Средний;10;1.49;0.5;61;2.67;0.89;373
Москва;28.01.2015;21:40:29;К19;П303;Ж2;КАТ2;Р1;141;6;Средний;10;1.18;0.39;49;2.84;0.95;397
Москва;28.01.2015;9:18:18;К24;П422;Ж2;КАТ1;Р5;143;10;Последний;10;0;0;0;0.25;0.08;35
Москва;28.01.2015;22:56:43;К24;П239;Ж5;КАТ4;Р2;145;9;Последний;10;0;0;0;0.91;0.3;128
Москва;28.01.2015;11:52:33;К24;П225;Ж1;КАТ16;Р2;145;5;Средний;10;0.7;0.23;29;0.91;0.3;127
Москва;28.01.2015;23:45:48;К24;П331;Ж2;КАТ12;Р4;142;8;Предпоследний;10;0.58;0.19;24;1.1;0.37;154
Москва;28.01.2015;23:34:13;К24;П331;Ж2;КАТ12;Р3;144;9;Последний;10;0.38;0.13;16;1;0.33;139
Москва;28.01.2015;10:52:53;К24;П423;Ж2;КАТ7;Р1;141;1;Первый;10;0.09;0.03;4;0.93;0.31;130
Москва;28.01.2015;22:17:19;К24;П227;Ж1;КАТ16;Р5;143;8;Последний;10;0.35;0.12;14;1.54;0.51;216
Москва;28.01.2015;8:38:31;К24;П228;Ж7;КАТ27;Р4;142;8;Предпоследний;10;0;0;0;0.14;0.05;20
Москва;28.01.2015;13:06:52;К24;П211;Ж2;КАТ2;Р1;141;9;Последний;10;0.49;0.16;20;0.67;0.22;93
Москва;28.01.2015;12:30:05;К24;П211;Ж2;КАТ2;Р4;142;4;Средний;10;0.51;0.17;21;0.75;0.25;105
Москва;28.01.2015;12:48:44;К24;П211;Ж2;КАТ2;Р5;143;4;Средний;10;0.42;0.14;17;0.68;0.23;95
Москва;28.01.2015;14:05:36;К24;П212;Ж3;КАТ28;Р3;144;10;Последний;10;0.37;0.12;15;0.84;0.28;117
Москва;28.01.2015;13:51:35;К24;П212;Ж3;КАТ28;Р2;145;1;Первый;10;0.23;0.08;10;0.86;0.29;120
Москва;28.01.2015;0:58:41;К10;П398;Ж2;КАТ2;Р2;145;2;Второй;10;0.39;0.13;16;0.74;0.25;104
Москва;28.01.2015;23:14:05;К10;П424;Ж2;КАТ2;Р3;144;4;Средний;10;0.27;0.09;11;1.18;0.39;164
Москва;28.01.2015;11:26:54;К1;П81;Ж1;КАТ16;Р4;142;1;Первый;10;0;0;0;0;0;0
Москва;28.01.2015;7:24:37;К1;П1;Ж1;КАТ16;Р3;144;8;Средний;10;0;0;0;0.36;0.12;50
Москва;28.01.2015;9:08:45;К1;П193;Ж1;КАТ16;Р2;145;1;Первый;10;0.32;0.11;13;0.13;0.04;18
Москва;28.01.2015;8:48:56;К1;П97;Ж1;КАТ16;Р3;144;5;Средний;10;0.32;0.11;13;0.25;0.08;34
Москва;28.01.2015;16:28:22;К1;П129;Ж1;КАТ16;Р5;143;6;Предпоследний;10;0;0;0;0;0;0
Москва;28.01.2015;19:10:49;К1;П100;Ж1;КАТ16;Р1;141;4;Средний;10;0;0;0;0;0;0
Москва;28.01.2015;20:28:55;К1;П141;Ж1;КАТ16;Р2;145;10;Последний;10;0;0;0;0;0;0
Москва;28.01.2015;22:23:28;К1;П36;Ж1;КАТ16;Р3;144;1;Первый;10;0;0;0;0;0;0
Москва;28.01.2015;0:09:55;К21;П8;Ж3;КАТ3;Р1;141;6;Средний;10;0.11;0.04;5;0.62;0.21;86
Москва;28.01.2015;13:40:51;К21;П8;Ж3;КАТ3;Р5;143;8;Последний;10;0.51;0.17;21;0.47;0.16;66
Москва;28.01.2015;0:20:35;К21;П8;Ж3;КАТ3;Р5;143;1;Первый;10;0.3;0.1;12;0.79;0.26;111
Москва;28.01.2015;15:34:19;К21;П425;Ж2;КАТ2;Р1;141;3;Средний;10;0.96;0.32;39;0.6;0.2;84
Москва;28.01.2015;18:10:18;К21;П415;Ж2;КАТ2;Р2;145;5;Предпоследний;10;1.3;0.43;54;0.97;0.32;136
Москва;28.01.2015;23:32:16;К21;П196;Ж2;КАТ2;Р5;143;4;Предпоследний;10;2.18;0.73;90;1.57;0.52;219
Москва;28.01.2015;23:56:01;К21;П196;Ж2;КАТ2;Р3;144;4;Предпоследний;10;2.08;0.69;86;1.69;0.56;236
Москва;28.01.2015;10:45:46;К28;П118;Ж3;КАТ11;Р5;143;2;Второй;10;1.23;0.41;51;0.71;0.24;99
Москва;28.01.2015;10:30:25;К28;П118;Ж3;КАТ11;Р3;144;3;Средний;10;0.68;0.23;28;0.47;0.16;65
Москва;28.01.2015;19:50:04;К28;П417;Ж2;КАТ2;Р5;143;3;Средний;10;2.69;0.9;111;1.93;0.64;269
Москва;28.01.2015;14:54:11;К28;П426;Ж2;КАТ2;Р1;141;3;Средний;10;1.04;0.35;43;0.83;0.28;116
Москва;28.01.2015;16:20:53;К28;П426;Ж2;КАТ2;Р2;145;2;Второй;10;2.38;0.79;98;1.45;0.48;202
Москва;28.01.2015;0:04:03;К15;П232;Ж2;КАТ2;Р1;141;6;Средний;10;0.37;0.12;15;0.2;0.07;28
Москва;28.01.2015;9:11:16;К15;П427;Ж5;КАТ4;Р3;144;8;Средний;10;0;0;0;0.32;0.11;44
Москва;28.01.2015;12:07:09;К15;П428;Ж5;КАТ4;Р2;145;9;Предпоследний;10;0.28;0.09;12;0.46;0.15;64
Москва;28.01.2015;20:33:24;К26;П314;Ж2;КАТ2;Р3;144;3;Средний;10;1.39;0.46;57;1.38;0.46;192
Москва;28.01.2015;22:23:52;К26;П106;Ж2;КАТ2;Р5;143;3;Средний;10;2.02;0.67;83;1.76;0.59;246
Москва;28.01.2015;15:29:11;К26;П429;Ж7;КАТ19;Р1;141;5;Средний;10;0.13;0.04;5;0.52;0.17;73
Москва;28.01.2015;0:18:24;К26;П430;Ж2;КАТ1;Р4;142;6;Средний;10;0.72;0.24;30;0.64;0.21;89
Москва;28.01.2015;11:16:52;К26;П202;Ж2;КАТ12;Р2;145;9;Предпоследний;10;0.94;0.31;39;0.51;0.17;72
Москва;28.01.2015;13:11:49;К18;П217;Ж3;КАТ17;Р1;141;7;Последний;10;0.64;0.21;26;0.48;0.16;67
Москва;28.01.2015;22:47:22;К18;П344;Ж3;КАТ20;Р5;143;7;Последний;10;1.64;0.55;67;1.11;0.37;155
Москва;28.01.2015;10:27:07;К18;П337;Ж7;КАТ39;Р4;142;3;Средний;10;1.94;0.65;80;1.55;0.52;217
Москва;28.01.2015;19:16:20;К18;П204;Ж1;КАТ42;Р2;145;2;Второй;10;1.58;0.53;65;2.42;0.81;338
Москва;28.01.2015;0:22:05;К18;П408;Ж2;КАТ2;Р1;141;5;Последний;10;0.17;0.06;7;0.45;0.15;63
Москва;28.01.2015;19:57:51;К18;П421;Ж1;КАТ16;Р4;142;4;Средний;10;0.91;0.3;38;1.57;0.52;219
Москва;28.01.2015;18:30:10;К18;П221;Ж2;КАТ12;Р5;143;6;Последний;10;0.93;0.31;38;1.92;0.64;268
Москва;28.01.2015;7:10:57;К18;П206;Ж3;КАТ20;Р1;141;10;Предпоследний;10;0.15;0.05;6;0.59;0.2;82
Москва;28.01.2015;8:11:47;К18;П206;Ж3;КАТ20;Р3;144;3;Средний;10;0.55;0.18;23;0.93;0.31;129
Москва;28.01.2015;7:42:55;К18;П206;Ж3;КАТ20;Р2;145;3;Средний;10;0.26;0.09;11;0.47;0.16;65
Москва;28.01.2015;17:14:57;К18;П222;Ж2;КАТ12;Р3;144;7;Предпоследний;10;1.76;0.59;73;1.3;0.43;182
Москва;28.01.2015;21:54:23;К9;П13;Ж1;КАТ34;Р2;145;1;Первый;10;0.38;0.13;16;0.31;0.1;43
Москва;28.01.2015;8:57:54;К9;П50;Ж1;КАТ41;Р1;141;6;Последний;10;0.3;0.1;12;0.52;0.17;72
Москва;28.01.2015;10:56:52;К9;П50;Ж1;КАТ41;Р4;142;1;Первый;10;0.51;0.17;21;0.26;0.09;36
Москва;28.01.2015;15:56:02;К9;П50;Ж1;КАТ41;Р3;144;6;Средний;10;0;0;0;0.18;0.06;25
Москва;28.01.2015;12:57:37;К9;П50;Ж1;КАТ41;Р2;145;10;Средний;10;0.68;0.23;28;0.57;0.19;80
Москва;28.01.2015;17:56:41;К9;П14;Ж5;КАТ44;Р5;143;9;Последний;10;0.31;0.1;13;0.37;0.12;52
Москва;28.01.2015;16:56:18;К9;П75;Ж1;КАТ34;Р1;141;8;Средний;10;0;0;0;0.06;0.02;9
Москва;28.01.2015;20:55:35;К9;П75;Ж1;КАТ34;Р4;142;5;Средний;10;0;0;0;0;0;0
Москва;28.01.2015;9:56:22;К9;П75;Ж1;КАТ34;Р5;143;8;Последний;10;0.79;0.26;32;0.39;0.13;54
Москва;28.01.2015;15:12:24;К23;П431;Ж3;КАТ20;Р3;144;8;Предпоследний;10;0.24;0.08;10;0.12;0.04;17
Москва;28.01.2015;0:27:19;К6;П136;Ж8;КАТ14;Р4;142;7;Средний;10;0.24;0.08;10;0.22;0.07;31
Москва;28.01.2015;7:22:43;К6;П136;Ж8;КАТ14;Р5;143;6;Средний;10;0;0;0;0;0;0
Москва;28.01.2015;8:36:33;К6;П136;Ж8;КАТ14;Р3;144;5;Средний;10;0;0;0;0;0;0
Пермь;28.01.2015;20:15:28;К14;П653;Ж3;КАТ21;Р13;7757;3;Средний;20;1.95;1.3;8;2.41;1.61;24
Пермь;28.01.2015;19:08:52;К14;П550;Ж3;КАТ21;Р15;7827;4;Средний;10;1.2;0.4;5;2.51;0.84;25
Пермь;28.01.2015;16:17:10;К14;П590;Ж3;КАТ21;Р11;7742;2;Второй;20;0;0;0;1.7;1.13;17
Пермь;28.01.2015;20:23:47;К20;П154;Ж1;КАТ16;Р11;7742;3;Средний;20;2.43;1.62;10;5.84;3.89;57
Пермь;28.01.2015;13:17:06;К20;П409;Ж2;КАТ2;Р13;7757;3;Средний;20;0;0;0;1.86;1.24;18
Пермь;28.01.2015;15:22:27;К20;П392;Ж2;КАТ2;Р11;7742;3;Средний;20;0;0;0;2.59;1.72;25
Пермь;28.01.2015;16:50:40;К20;П392;Ж2;КАТ2;Р13;7757;3;Средний;20;1.37;0.92;6;4.24;2.83;42
Пермь;28.01.2015;16:15:54;К20;П392;Ж2;КАТ2;Р12;7858;3;Средний;10;1.37;0.46;6;4.1;1.37;40
Пермь;28.01.2015;10:18:33;К11;П1319;Ж1;КАТ16;Р11;7742;1;Первый;20;0;0;0;2.05;1.37;20
Пермь;28.01.2015;17:26:55;К11;П1387;Ж2;КАТ2;Р11;7742;3;Средний;20;0;0;0;4.17;2.78;41
Пермь;28.01.2015;14:15:14;К11;П399;Ж2;КАТ2;Р13;7757;2;Второй;20;0;0;0;0.9;0.57;9
Пермь;28.01.2015;13:39:13;К22;П8;Ж3;КАТ3;Р11;7742;2;Второй;20;0;0;0;0;0;0
Пермь;28.01.2015;13:50:48;К22;П8;Ж3;КАТ3;Р13;7757;5;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;16:38:25;К22;П414;Ж2;КАТ2;Р11;7742;2;Второй;20;2.17;1.45;9;0.9;0.6;9
Пермь;28.01.2015;15:07:54;К22;П425;Ж2;КАТ2;Р13;7757;4;Средний;20;1;0.67;4;0.41;0.28;4
Пермь;28.01.2015;10:10:56;К22;П1453;Ж2;КАТ1;Р13;7757;2;Второй;20;0;0;0;0;0;0
Пермь;28.01.2015;14:38:35;К22;П332;Ж3;КАТ3;Р11;7742;3;Средний;20;0;0;0;1.13;0.76;11
Пермь;28.01.2015;14:09:26;К22;П332;Ж3;КАТ3;Р15;7827;4;Предпоследний;10;0;0;0;0;0;0
Пермь;28.01.2015;18:51:26;К22;П415;Ж2;КАТ2;Р13;7757;3;Средний;20;1.18;0.78;5;1.15;0.76;11
Пермь;28.01.2015;9:20:03;К22;П416;Ж2;КАТ2;Р11;7742;1;Первый;20;0;0;0;0;0;0
Пермь;28.01.2015;9:08:51;К22;П416;Ж2;КАТ2;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;10:15:30;К25;П422;Ж2;КАТ1;Р11;7742;4;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;9:39:02;К25;П422;Ж2;КАТ1;Р13;7757;5;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;10:33:34;К25;П422;Ж2;КАТ1;Р13;7757;4;Средний;20;0;0;0;0.33;0.22;3
Пермь;28.01.2015;23:44:36;К25;П331;Ж2;КАТ12;Р13;7757;3;Средний;20;0;0;0;0.99;0.66;10
Пермь;28.01.2015;11:26:49;К25;П423;Ж2;КАТ7;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;11:08:53;К25;П423;Ж2;КАТ7;Р13;7757;4;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;18:10:28;К25;П412;Ж2;КАТ2;Р14;7798;5;Средний;10;0;0;0;0.14;0.05;1
Пермь;28.01.2015;8:37:52;К25;П228;Ж7;КАТ27;Р11;7742;2;Второй;20;0;0;0;0.48;0.32;5
Пермь;28.01.2015;16:50:59;К25;П1433;Ж2;КАТ2;Р11;7781;3;Средний;10;0;0;0;0;0;0
Пермь;28.01.2015;12:47:16;К25;П211;Ж2;КАТ2;Р11;7742;3;Средний;20;2;1.33;8;0.83;0.55;8
Пермь;28.01.2015;13:26:28;К25;П211;Ж2;КАТ2;Р13;7757;7;Последний;20;2;1.33;8;0.83;0.55;8
Пермь;28.01.2015;13:52:03;К25;П212;Ж3;КАТ28;Р11;7742;4;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;21:53:08;К29;П436;Ж2;КАТ1;Р13;7757;1;Первый;20;0.96;0.64;4;0.9;0.6;9
Пермь;28.01.2015;12:59:04;К29;П1449;Ж2;КАТ1;Р11;7742;1;Первый;20;0.73;0.49;3;0.3;0.2;3
Пермь;28.01.2015;12:39:58;К29;П1449;Ж2;КАТ1;Р13;7757;1;Первый;20;0.73;0.49;3;0.3;0.2;3
Пермь;28.01.2015;14:23:16;К29;П426;Ж2;КАТ2;Р11;7742;2;Второй;20;4.29;2.86;17;2.32;1.55;23
Пермь;28.01.2015;14:07:44;К29;П426;Ж2;КАТ2;Р13;7757;1;Первый;20;4.29;2.86;17;1.78;1.19;17
Пермь;28.01.2015;17:51:03;К29;П426;Ж2;КАТ2;Р15;7827;2;Второй;10;3.68;1.23;15;1.85;0.62;18
Пермь;28.01.2015;20:33:32;К27;П314;Ж2;КАТ2;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;23:27:24;К27;П430;Ж2;КАТ1;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;14:21:44;К27;П1293;Ж3;КАТ13;Р11;7742;3;Средний;20;0;0;0;0.25;0.16;2
Пермь;28.01.2015;11:15:14;К27;П202;Ж2;КАТ12;Р13;7757;1;Первый;20;0;0;0;0;0;0
Пермь;28.01.2015;10:14:11;К27;П373;Ж2;КАТ12;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;9:32:15;К27;П373;Ж2;КАТ12;Р13;7757;8;Предпоследний;20;0;0;0;0;0;0
Пермь;28.01.2015;17:17:14;К27;П373;Ж2;КАТ12;Р15;7827;3;Средний;10;0;0;0;0.49;0.16;5
Пермь;28.01.2015;12:08:27;К32;П504;Ж2;КАТ2;Р11;7781;2;Второй;10;0;0;0;1.07;0.36;11
Пермь;28.01.2015;10:07:26;К32;П504;Ж2;КАТ2;Р12;7858;3;Средний;10;0;0;0;0;0;0
Пермь;28.01.2015;7:39:43;К32;П491;Ж5;КАТ4;Р11;7742;3;Средний;20;2.05;1.37;8;1.27;0.85;12
Пермь;28.01.2015;8:48:20;К32;П491;Ж5;КАТ4;Р13;7757;1;Первый;20;2.05;1.37;8;1.27;0.85;12
Пермь;28.01.2015;15:13:50;К32;П491;Ж5;КАТ4;Р14;7798;4;Средний;10;0;0;0;0;0;0
Пермь;28.01.2015;8:39:26;К32;П491;Ж5;КАТ4;Р12;7858;5;Последний;10;2.05;0.68;8;1.27;0.42;12
Пермь;28.01.2015;9:20:21;К32;П491;Ж5;КАТ4;Р12;7858;2;Второй;10;2.05;0.68;8;1.27;0.42;12
Пермь;28.01.2015;16:10:26;К32;П483;Ж2;КАТ2;Р15;7827;4;Средний;10;0;0;0;0;0;0
Пермь;28.01.2015;14:10:55;К32;П484;Ж3;КАТ11;Р11;7742;2;Второй;20;0;0;0;1.02;0.68;10
Пермь;28.01.2015;19:09:41;К32;П484;Ж3;КАТ11;Р11;7742;1;Первый;20;0;0;0;1.03;0.69;10
Пермь;28.01.2015;18:38:27;К32;П484;Ж3;КАТ11;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;18:49:55;К32;П484;Ж3;КАТ11;Р12;7858;4;Предпоследний;10;0;0;0;0;0;0
Пермь;28.01.2015;0:24:35;К32;П485;Ж2;КАТ2;Р11;7742;4;Предпоследний;20;0;0;0;0;0;0
Пермь;28.01.2015;23:49:57;К32;П485;Ж2;КАТ2;Р13;7757;1;Первый;20;0;0;0;0;0;0
Пермь;28.01.2015;0:50:41;К32;П485;Ж2;КАТ2;Р15;7827;3;Предпоследний;10;0;0;0;0;0;0
Пермь;28.01.2015;7:08:45;К32;П486;Ж2;КАТ12;Р13;7757;3;Предпоследний;20;0;0;0;0;0;0
Пермь;28.01.2015;0:53:51;К3;П1454;Ж2;КАТ1;Р13;7757;5;Средний;20;0;0;0;0.46;0.3;4
Пермь;28.01.2015;18:48:12;К3;П512;Ж2;КАТ2;Р11;7781;3;Средний;10;0;0;0;0.44;0.15;4
Пермь;28.01.2015;0:24:20;К3;П487;Ж3;КАТ3;Р11;7742;4;Средний;20;0;0;0;0.46;0.3;4
Пермь;28.01.2015;7:13:42;К3;П497;Ж3;КАТ17;Р11;7742;4;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;7:22:10;К3;П497;Ж3;КАТ17;Р13;7757;5;Средний;20;0;0;0;0;0;0
Пермь;28.01.2015;21:52:28;К3;П1455;Ж2;КАТ2;Р11;7781;10;Средний;10;0;0;0;0.97;0.32;10
Пермь;28.01.2015;23:49:00;К3;П549;Ж3;КАТ13;Р14;7798;5;Средний;10;0;0;0;0;0;0
Пермь;28.01.2015;11:54:44;К12;П78;Ж1;КАТ16;Р11;7742;12;Предпоследний;20;0;0;0;0.52;0.34;5
Пермь;28.01.2015;0:15:10;К5;П1456;Ж2;КАТ1;Р11;7742;4;Последний;20;0;0;0;1.09;0.72;11
Пермь;28.01.2015;22:57:01;К5;П1456;Ж2;КАТ1;Р13;7757;1;Первый;20;0;0;0;4.02;2.68;39
Пермь;28.01.2015;23:43:01;К5;П1456;Ж2;КАТ1;Р12;7858;3;Средний;10;0;0;0;2.89;0.96;28
Пермь;28.01.2015;7:49:39;К5;П1450;Ж2;КАТ2;Р11;7742;1;Первый;20;0;0;0;0;0;0
Пермь;28.01.2015;9:30:54;К5;П1450;Ж2;КАТ2;Р13;7757;2;Второй;20;0;0;0;1.25;0.84;12
Пермь;28.01.2015;14:40:44;К5;П1450;Ж2;КАТ2;Р13;7757;6;Последний;20;0;0;0;0.23;0.16;2
Пермь;28.01.2015;8:45:55;К5;П1450;Ж2;КАТ2;Р14;7798;3;Средний;10;0;0;0;0;0;0
Пермь;28.01.2015;8:34:25;К5;П1450;Ж2;КАТ2;Р15;7827;2;Второй;10;0;0;0;0;0;0
Пермь;28.01.2015;21:18:19;К5;П1446;Ж2;КАТ2;Р11;7742;4;Средний;20;0;0;0;0.73;0.49;7
Пермь;28.01.2015;20:19:15;К5;П1446;Ж2;КАТ2;Р15;7827;5;Средний;10;0;0;0;0.5;0.17;5
Пермь;28.01.2015;11:15:14;К5;П1446;Ж2;КАТ2;Р12;7858;6;Средний;10;2.02;0.67;8;1.67;0.56;16
Пермь;28.01.2015;16:07:48;К7;П1457;Ж8;КАТ10;Р11;7781;3;Средний;10;1.51;0.5;6;0.63;0.21;6
Пермь;28.01.2015;17:37:36;К7;П1457;Ж8;КАТ10;Р12;7858;2;Второй;10;0;0;0;0;0;0
Пермь;28.01.2015;23:44:15;К7;П1356;Ж8;КАТ18;Р11;7742;2;Второй;20;0;0;0;0;0;0
Пермь;28.01.2015;15:10:54;К7;П1356;Ж8;КАТ18;Р14;7798;6;Средний;10;0;0;0;0;0;0
Пермь;28.01.2015;22:24:08;К7;П1112;Ж8;КАТ10;Р13;7757;3;Средний;20;0.88;0.59;4;0.37;0.24;4
Пермь;28.01.2015;18:51:18;К20;П563;Ж3;КАТ21;Р16;9581;4;Средний;10;3.81;1.27;15;3.36;1.12;33
Пермь;28.01.2015;0:09:17;К22;П8;Ж3;КАТ3;Р16;9581;3;Средний;10;0;0;0;0.28;0.09;3
Пермь;28.01.2015;18:39:54;К22;П415;Ж2;КАТ2;Р16;9581;2;Второй;10;1.18;0.39;5;0.49;0.16;5
Пермь;28.01.2015;15:51:14;К29;П426;Ж2;КАТ2;Р16;9581;1;Первый;10;1;0.33;4;1.75;0.58;17
Пермь;28.01.2015;12:05:41;К16;П428;Ж5;КАТ4;Р16;9581;2;Второй;10;0;0;0;0;0;0
Пермь;28.01.2015;16:23:12;К27;П202;Ж2;КАТ12;Р16;9581;2;Второй;10;0;0;0;1;0.33;10
Пермь;28.01.2015;10:31:12;К32;П504;Ж2;КАТ2;Р16;9581;3;Средний;10;0;0;0;0;0;0
Пермь;28.01.2015;20:41:52;К32;П483;Ж2;КАТ2;Р16;9581;3;Средний;10;0;0;0;0;0;0
Пермь;28.01.2015;7:25:32;К5;П1450;Ж2;КАТ2;Р16;9581;1;Первый;10;0;0;0;0;0;0
Москва;29.01.2015;13:38:45;К19;П409;Ж2;КАТ2;Р2;145;8;Средний;10;0.68;0.23;28;3.44;1.15;480
Москва;29.01.2015;16:18:45;К19;П432;Ж2;КАТ2;Р3;144;9;Предпоследний;10;0.98;0.33;41;1.57;0.52;220
Москва;29.01.2015;21:42:07;К24;П305;Ж5;КАТ4;Р1;141;9;Последний;10;0.94;0.31;39;2.01;0.67;281
Москва;29.01.2015;21:23:48;К24;П305;Ж5;КАТ4;Р5;143;9;Предпоследний;10;0.68;0.23;28;2.26;0.75;315
Москва;29.01.2015;12:53:42;К24;П211;Ж2;КАТ2;Р3;144;5;Средний;10;0.35;0.12;14;0.56;0.19;78
Москва;29.01.2015;12:13:06;К24;П211;Ж2;КАТ2;Р2;145;5;Средний;10;0.18;0.06;8;0.8;0.27;111
Москва;29.01.2015;11:26:32;К24;П433;Ж2;КАТ7;Р5;143;4;Средний;10;0.18;0.06;8;1.04;0.35;145
Москва;29.01.2015;14:20:34;К24;П212;Ж3;КАТ28;Р4;142;4;Средний;10;0;0;0;0.72;0.24;100
Москва;29.01.2015;22:53:39;К24;П341;Ж2;КАТ12;Р3;144;7;Предпоследний;10;0.37;0.12;15;1.35;0.45;188
Москва;29.01.2015;23:33:13;К24;П240;Ж2;КАТ12;Р4;142;8;Последний;10;0.11;0.04;4;1.29;0.43;180
Москва;29.01.2015;23:50:21;К24;П240;Ж2;КАТ12;Р5;143;9;Предпоследний;10;0.17;0.06;7;1.27;0.42;177
Москва;29.01.2015;12:28:29;К1;П160;Ж1;КАТ16;Р1;141;6;Последний;10;0;0;0;0.09;0.03;13
Москва;29.01.2015;9:12:08;К1;П193;Ж1;КАТ16;Р5;143;7;Средний;10;0;0;0;0.08;0.03;11
Москва;29.01.2015;8:52:27;К1;П97;Ж1;КАТ16;Р4;142;10;Средний;10;0.15;0.05;6;0.29;0.1;40
Москва;29.01.2015;23:25:32;К1;П130;Ж1;КАТ16;Р4;142;2;Второй;10;0;0;0;0;0;0
